Group,HostReportedName,HostCorrectedName,HostOrder,HostFamily,HostEnvironment,ParasiteReportedName,ParasiteCorrectedName,HasBinomialName,ParType,ParPhylum,ParClass,Citation,LocationName,Longitude,Latitude,PopulationType,SamplingBasis,SampleNotes,Prevalence,HostsSampled,HostSex,HostAge,Intensity,IntensityMeasure,NativeRange,NumSamples,SamplingType
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orbivirus Epizootic hemorrhagic disease virus Epizootic hemorrhagic disease virus 1 & 2,Orbivirus Epizootic hemorrhagic disease virus,yes,Virus,RNA virus,ds,Stallknecht and Davidson 1992,"Georgia, USA",-82.9,32.17,WN,NA,blood,0.22,108,NA,NA,NA,NA,Yes,108,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orbivirus Epizootic hemorrhagic disease virus serotype 2,Orbivirus Epizootic hemorrhagic disease virus,yes,Virus,RNA virus,ds,Stallknecht et al 1995,"Georgia, USA",-82.9,32.17,WN,NA,blood,NA,134,NA,NA,NA,NA,Yes,134,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orbivirus Epizootic hemorrhagic disease virus serotype 2,Orbivirus Epizootic hemorrhagic disease virus,yes,Virus,RNA virus,ds,Stallknecht et al 1995,"Georgia, USA",-82.9,32.17,WN,NA,blood,0.25,1396,NA,NA,NA,NA,Yes,1396,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orbivirus Epizootic hemorrhagic disease virus serotype 1,Orbivirus Epizootic hemorrhagic disease virus,yes,Virus,RNA virus,ds,Stallknecht et al 1995,"Georgia, USA",-82.9,32.17,WN,NA,blood,0.05,1396,NA,NA,NA,NA,Yes,1396,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orbivirus Epizootic hemorrhagic disease virus serotype 1,Orbivirus Epizootic hemorrhagic disease virus,yes,Virus,RNA virus,ds,Stallknecht et al 1995,"Georgia, USA",-82.9,32.17,WN,NA,blood,NA,134,NA,NA,NA,NA,Yes,134,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orbivirus Epizootic hemorrhagic disease virus serotype 2,Orbivirus Epizootic hemorrhagic disease virus,yes,Virus,RNA virus,ds,Waldrup et al 1989b,"Texas, USA",-99.9,31.97,WN,NA,blood,NA,160,NA,NA,NA,NA,Yes,160,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyamwera virus Cache Valley virus,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Aguirre et al 1992,"Mexico- states of Coahuila, Nuevo Leon, and Tamaulipas",-100,25.59,WN,NA,blood,0.4,5,NA,NA,NA,NA,Yes,5,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyamwera virus Potosi virus,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Blackmore and Grimstad 1998,"Indiana, USA",-86.28,39.92,WN,NA,blood,NA,387,NA,NA,NA,NA,Yes,387,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyamwera virus Cache Valley virus,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Blackmore and Grimstad 1998,"Indiana, USA",-86.28,39.92,WN,NA,blood,NA,464,NA,NA,NA,NA,Yes,464,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyamwera virus Potosi virus,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Mclean et al 1996,central and southeast regions of Missouri,-89.86,37.73,WN,NA,blood,0.19,364,NA,Juvenile,NA,NA,Yes,73,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyamwera virus Potosi virus,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Mclean et al 1996,"Arkansas, USA",-91.83,35.2,WN,NA,blood,0.47,70,NA,NA,NA,NA,Yes,70,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyamwera virus Potosi virus,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Mclean et al 1996,"Iowa, USA",-93.5,42.08,WN,NA,blood,0.15,763,NA,NA,NA,NA,Yes,763,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyamwera virus Potosi virus,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Mclean et al 1996,central and southeast regions of Missouri,-89.86,37.73,WN,NA,blood,0.3,364,NA,Adult,NA,NA,Yes,278,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyamwera virus Potosi virus,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Mclean et al 1996,"Colorado state, USA",-105.78,39.55,WN,NA,blood,0.07,29,NA,NA,NA,NA,Yes,29,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyamwera virus Cache Valley virus,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Mclean et al 1996,central and southeast regions of Missouri,-89.86,37.73,WN,NA,blood,0.16,186,NA,NA,NA,NA,Yes,186,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyamwera virus Potosi virus,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Mclean et al 1996,central and southeast regions of Missouri,-89.86,37.73,WN,NA,blood,0.27,364,NA,NA,NA,NA,Yes,364,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyamwera virus Cache Valley virus,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Mclean et al 1996,central and southeast regions of Missouri,-89.86,37.73,WN,NA,blood,0.17,186,NA,Adult,NA,NA,Yes,143,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyamwera virus Cache Valley virus,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Mclean et al 1996,central and southeast regions of Missouri,-89.86,37.73,WN,NA,blood,0.08,186,NA,Juvenile,NA,NA,Yes,36,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyamwera virus Cache Valley virus,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Mclean et al 1996,"Arkansas, USA",-91.83,35.2,WN,NA,blood,0.21,70,NA,NA,NA,NA,Yes,70,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyavirus group,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Murphy 1989,"central Wisconsin: Buena Vista Marsh in southwestern Portage county, Wisconsin",-89.47,44.47,WN,NA,blood,0.75,41,NA,Juvenile,NA,NA,Yes,12,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyavirus group,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Murphy 1989,"central Wisconsin: Buena Vista Marsh in southwestern Portage county, Wisconsin",-89.47,44.47,WN,NA,blood,0.83,41,NA,Adult,NA,NA,Yes,29,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus Bunyavirus group,Orthobunyavirus Bunyamwera orthobunyavirus,yes,Virus,RNA virus,ss-,Murphy 1989,"central Wisconsin: Buena Vista Marsh in southwestern Portage county, Wisconsin",-89.47,44.47,WN,NA,blood,0.8,41,NA,NA,NA,NA,Yes,41,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Aguirre et al 1992,"Mexico- states of Coahuila, Nuevo Leon, and Tamaulipas",-100,25.59,WN,NA,blood,0.2,5,NA,NA,NA,NA,Yes,5,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Kingsbury State Fish and Wildlife Area, LaPorte County, Indiana",-86.61,41.51,WN,NA,blood,0.41,438,NA,NA,NA,NA,Yes,438,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Atterbury State Fish and Wildlife area in Bartholomew, Brown and Johnson counties, Indiana",-86.13,40.27,WN,NA,blood,0.48,220,NA,Adult,NA,NA,Yes,79,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Willow slough state fish and wildlife area, Newton county, Indiana",-87.42,40.97,WN,NA,blood,0.61,153,NA,Adult,NA,NA,Yes,59,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Willow slough state fish and wildlife area, Newton county, Indiana",-87.42,40.97,WN,NA,blood,0.54,153,NA,Juvenile,NA,NA,Yes,94,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Daviess, Green, Lawrence and Martin counties, Indiana",-86.13,40.27,WN,NA,blood,0.32,340,NA,Adult,NA,NA,Yes,116,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Pigeon River State Fish and Wildlife Area, LaGrange County, Indiana",-85.92,41.42,WN,NA,blood,0.48,362,NA,NA,NA,NA,Yes,362,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Pigeon River State Fish and Wildlife Area, LaGrange County, Indiana",-85.92,41.42,WN,NA,blood,0.38,362,NA,Juvenile,NA,NA,Yes,239,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Jasper-Pulaski State Fish and Wildlife Area in Jasper, Pulaski and Starke counties, Indiana",-86.94,41.15,WN,NA,blood,0.46,129,NA,Juvenile,NA,NA,Yes,103,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Daviess, Green, Lawrence and Martin counties, Indiana",-86.13,40.27,WN,NA,blood,0.26,340,NA,Juvenile,NA,NA,Yes,224,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Daviess, Green, Lawrence and Martin counties, Indiana",-86.13,40.27,WN,NA,blood,0.28,340,NA,NA,NA,NA,Yes,340,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Pigeon River State Fish and Wildlife Area, LaGrange County, Indiana",-85.92,41.42,WN,NA,blood,0.67,362,NA,Adult,NA,NA,Yes,123,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Jasper-Pulaski State Fish and Wildlife Area in Jasper, Pulaski and Starke counties, Indiana",-86.94,41.15,WN,NA,blood,0.48,129,NA,NA,NA,NA,Yes,129,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Jasper-Pulaski State Fish and Wildlife Area in Jasper, Pulaski and Starke counties, Indiana",-86.94,41.15,WN,NA,blood,0.53,129,NA,Adult,NA,NA,Yes,26,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Willow slough state fish and wildlife area, Newton county, Indiana",-87.42,40.97,WN,NA,blood,0.56,153,NA,NA,NA,NA,Yes,153,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Atterbury State Fish and Wildlife area in Bartholomew, Brown and Johnson counties, Indiana",-86.13,40.27,WN,NA,blood,0.29,220,NA,Juvenile,NA,NA,Yes,141,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Atterbury State Fish and Wildlife area in Bartholomew, Brown and Johnson counties, Indiana",-86.13,40.27,WN,NA,blood,0.35,220,NA,NA,NA,NA,Yes,220,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Kingsbury State Fish and Wildlife Area, LaPorte County, Indiana",-86.61,41.51,WN,NA,blood,0.3,438,NA,Juvenile,NA,NA,Yes,332,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Kingsbury State Fish and Wildlife Area, LaPorte County, Indiana",-86.61,41.51,WN,NA,blood,0.76,438,NA,Adult,NA,NA,Yes,106,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus La Crosse virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Boromisa and Grimstad 1987,"Indiana, USA",-86.28,39.92,WN,NA,blood,0.00183,1642,NA,NA,NA,NA,Yes,1642,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus La Crosse virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Murphy 1989,"central Wisconsin: Buena Vista Marsh in southwestern Portage county, Wisconsin",-89.47,44.47,WN,NA,blood,0.05,41,NA,NA,NA,NA,Yes,41,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Murphy 1989,"central Wisconsin: Buena Vista Marsh in southwestern Portage county, Wisconsin",-89.47,44.47,WN,NA,blood,0.25,41,NA,Juvenile,NA,NA,Yes,12,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Murphy 1989,"central Wisconsin: Buena Vista Marsh in southwestern Portage county, Wisconsin",-89.47,44.47,WN,NA,blood,0.69,41,NA,Adult,NA,NA,Yes,29,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Murphy 1989,"central Wisconsin: Buena Vista Marsh in southwestern Portage county, Wisconsin",-89.47,44.47,WN,NA,blood,0.56,41,NA,NA,NA,NA,Yes,41,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus La Crosse virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Murphy 1989,"central Wisconsin: Buena Vista Marsh in southwestern Portage county, Wisconsin",-89.47,44.47,WN,NA,blood,0.07,41,NA,Adult,NA,NA,Yes,29,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Zamparo et al 1997,"Devil's Hopyard State Park, East Haddam, Middlesex County, south-central Connecticut",-73.09,41.6,WN,NA,blood,0.18,60,NA,NA,NA,NA,Yes,60,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Zamparo et al 1997,"People's State Forest, Barkhamsted, Northwest Connecticut",-73.25,41.79,WN,NA,blood,0.21,14,NA,NA,NA,NA,Yes,14,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Zamparo et al 1997,"Litchfield Station, Litchfield, Northwest Connecticut",-73.25,41.79,WN,NA,blood,0.24,148,NA,NA,NA,NA,Yes,148,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Zamparo et al 1997,"Housatonic Meadows State Park, Sharon, Northwest Connecticut",-73.38,41.84,WN,NA,blood,0.2,107,NA,NA,NA,NA,Yes,107,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Orthobunyavirus California encephalitis virus Jamestown Canyon virus,Orthobunyavirus California encephalitis orthobunyavirus,yes,Virus,RNA virus,ss-,Zamparo et al 1997,"Cockaponset State Forest, Haddam, Middlesex county, south-central Connecicut",NA,NA,WN,NA,blood,0.19,117,NA,NA,NA,NA,Yes,117,Serology
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Ostertagia dikmansi,Ostertagia dikmansi,yes,Helminth,Nematoda,Secernentea,Davidson et al 1985,"Lakes, Lyon and Trigg Counties, Kentucky",-87.97,36.88,WN,NA,necropsy,0.6,5,NA,Adult,NA,NA,Yes,5,NA
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Ostertagia dikmansi,Ostertagia dikmansi,yes,Helminth,Nematoda,Secernentea,Davidson et al 1985,"Lakes, Lyon and Trigg Counties, Kentucky",-87.97,36.88,WN,NA,necropsy,0.6,5,NA,NA,NA,NA,Yes,5,NA
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Ostertagia dikmansi,Ostertagia dikmansi,yes,Helminth,Nematoda,Secernentea,Pence 1990,"Arkansas, USA",-91.83,35.2,WN,NA,organs-abomasum,0.55,11,NA,NA,NA,NA,Yes,11,NA
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Ostertagia dikmansi,Ostertagia dikmansi,yes,Helminth,Nematoda,Secernentea,Pence 1990,"Louisiana, USA",-91.96,30.98,WN,NA,organs-abomasum,0.5,10,NA,NA,NA,NA,Yes,10,NA
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Ostertagia dikmansi,Ostertagia dikmansi,yes,Helminth,Nematoda,Secernentea,Richardson and Demarais 1992,"Yo Ranch, Kerr County, Texas",-99.4,30.18,WN,NA,feces and viscera,0.11,28,NA,Adult,NA,NA,Yes,28,NA
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Ostertagia dikmansi,Ostertagia dikmansi,yes,Helminth,Nematoda,Secernentea,Richardson and Demarais 1992,"Yo Ranch, Kerr County, Texas",-99.4,30.18,WN,NA,feces and viscera,0.11,28,NA,NA,NA,NA,Yes,28,NA
ungulates,Odocoileus virginianus,Odocoileus virginianus,Artiodactyla,Odobenidae,terrestrial,Ostertagia dikmansi,Ostertagia dikmansi,yes,Helminth,Nematoda,Secernentea,Schultz et al 1993,"Louisiana, USA",-91.96,30.98,WN,NA,feces,NA,NA,188,NA,NA,NA,NA,NA,188
